,Unnamed: 0,artistName,trackName,msPlayed,artist_genres,Track Play Count
904,2250,Cordae,Today (feat. Gunna),17702,"['hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",1.0
928,2373,ScHoolboy Q,Break The Bank,354853,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
906,2252,Gunna,MET GALA,73978,"['atl hip hop', 'melodic rap', 'rap', 'trap']",1.0
911,2280,Joey Bada$$,Fallin',214552,"['conscious hip hop', 'hip hop', 'rap']",1.0
918,2351,Joe Worker,Money N Drugs,3903,['rage rap'],1.0
919,2352,DP Beats,"Bankroll (Feat. Lil Uzi Vert, Playboi Carti)",6357,[],1.0
920,2353,Cartiiier Chery,SO MANY COLORS,6485,[],1.0
921,2361,ScHoolboy Q,Gangsta,231773,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
922,2362,ScHoolboy Q,Los Awesome,252840,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
923,2364,ScHoolboy Q,What They Want,267200,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
924,2365,ScHoolboy Q,Hoover Street,396373,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
877,2176,Drake,The Language,224013,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
875,2173,Drake,"Hold On, We're Going Home",227880,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
874,2172,Drake,From Time,322160,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
873,2171,Drake,Worst Behavior,270186,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
850,2148,Drake,Get It Together,250337,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
851,2149,Drake,Madiba Riddim,205162,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
852,2150,Drake,Blem,216557,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
853,2151,Drake,4422,186293,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
855,2153,Drake,Skepta Interlude,143213,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
857,2155,Drake,Sacrifices,307593,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
858,2156,Drake,Nothings Into Somethings,153724,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
859,2157,Drake,Teenage Fever,219692,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
860,2158,Drake,KMT,162637,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
861,2159,Drake,Lose You,305373,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
862,2160,Drake,Can't Have Everything,228437,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
863,2161,Drake,Glow,206119,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
864,2162,Drake,Since Way Back,368035,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
865,2163,Drake,Fake Love,210937,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
866,2164,Drake,Ice Melts,250770,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
869,2167,Drake,Furthest Thing,267373,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
870,2168,Drake,Started From the Bottom,174133,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
871,2169,Drake,Wu-Tang Forever,217680,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
872,2170,Drake,Own It,251973,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
925,2367,ScHoolboy Q,Prescription/Oxymoron,429666,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
937,2427,Mac Miller,The Question,68893,"['hip hop', 'pittsburgh rap', 'rap']",1.0
1044,2984,The Notorious B.I.G.,Everyday Struggle - 2005 Remaster,0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1.0
1023,2947,French Montana,Pop That,176148,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
1003,2845,The Prproject,You Got The Music In You,4133,[],1.0
1006,2884,Daft Punk,Give Life Back to Music,275386,"['electro', 'filter house', 'rock']",1.0
1007,2885,Daft Punk,GLBTM (Studio Outtakes),46429,"['electro', 'filter house', 'rock']",1.0
1011,2917,David Bowie,Diamond Dogs - 2016 Remaster,1996,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']",1.0
1012,2919,Don Schlitz,The Gambler,22598,[],1.0
1013,2920,Lizzo,Juice,195144,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",1.0
1014,2922,Lady Gaga,Bad Romance,22663,"['art pop', 'dance pop', 'pop']",1.0
1016,2925,Electric Light Orchestra,Don't Bring Me Down,243373,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",1.0
1017,2927,Marcus Mumford,Veteran Leadership,0,['british singer-songwriter'],1.0
1025,2955,2 Chainz,It's A Vibe,210200,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
940,2464,Fetty Wap,Wake Up,3622,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
1028,2960,Ariana Grande,needy,171573,['pop'],1.0
1029,2961,Ariana Grande,7 rings,14422,['pop'],1.0
1030,2962,The Weeknd,I Feel It Coming,269186,"['canadian contemporary r&b', 'canadian pop', 'pop']",1.0
1031,2963,SZA,The Weekend,272186,"['pop', 'r&b', 'rap']",1.0
1033,2965,2 Chainz,Rolls Royce Bitch,239160,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
1034,2966,2 Chainz,Sleep When U Die,109439,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1.0
1036,2968,Michael Jackson,Thriller - 2003 Edit,29674,"['r&b', 'soul']",1.0
1037,2969,Cam'ron,Oh Boy,1642,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']",1.0
1038,2970,Cam'ron,Hey Ma,21994,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']",1.0
1002,2840,Powfu,death bed (coffee for your head),24401,"['sad lo-fi', 'sad rap']",1.0
998,2835,Sleepy Tom,Walking On The Clouds,96666,[],1.0
988,2825,Ardalan,Osci - Kyle Watson Remix,326205,"['bass house', 'persian electronic']",1.0
986,2823,Purrple Cat,Midnight Snack,188010,['chill out'],1.0
945,2555,ODUMODUBLVCK,DECLAN RICE,40815,"['afro drill', 'afrobeats', 'nigerian pop']",1.0
946,2556,Gem Ceasar,Dark Hunter,2688,[],1.0
947,2557,BlakeIANA,BING BONG,106736,[],1.0
948,2558,Pyrex Pryce,Head Over heels,158196,['indie hip hop'],1.0
949,2560,ShaqIsDope,Almost Killed Me,248504,['canadian hip hop'],1.0
950,2562,JAY-Z,Big Pimpin',250508,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",1.0
953,2566,Snoop Dogg,Drop It Like It's Hot,205304,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",1.0
954,2571,Eminem,Till I Collapse,213752,"['detroit hip hop', 'hip hop', 'rap']",1.0
958,2599,Ken Carson,Gems,10827,['rage rap'],1.0
959,2604,Tropical Fuck Storm,Stayin' Alive,5131,"['art punk', 'crank wave', 'melbourne punk']",1.0
961,2612,DaBaby,Goin Baby,137058,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",1.0
967,2668,The Notorious B.I.G.,Kick in the Door - 2014 Remaster,1315,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",1.0
969,2670,Rae Sremmurd,Flaunt It/Cheap,1431,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",1.0
970,2672,Kodak Black,U Ain't Never,0,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",1.0
971,2673,Cordae,C Carter,3392,"['hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",1.0
972,2674,Lil Yachty,Split/Whole Time,1187,"['atl hip hop', 'melodic rap', 'rap', 'trap']",1.0
973,2675,Pusha T,Brambleton,1252,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']",1.0
979,2759,Mac Miller,Perfecto,215413,"['hip hop', 'pittsburgh rap', 'rap']",1.0
981,2792,Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),154250,"['atl hip hop', 'atl trap', 'rap', 'trap']",1.0
2124,7690,Drake,Signs,32875,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
2125,7692,Yung Bleu,You're Mines Still (feat. Drake),54917,"['alabama rap', 'trap']",1.0
2126,7693,Drake,7am On Bridle Path,1230,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
3210,11299,7th Indigo,glossy window,115932,[],1.0
3177,11245,Grmmr.126,G-Jazz,115685,['lo-fi jazzhop'],1.0
3178,11247,Mr Zakky,Cosmetics,92312,['lo-fi sleep'],1.0
3186,11260,Cloudsurfin',rollups,87049,[],1.0
3190,11267,titus barnacle,New Growth,138590,[],1.0
3193,11271,Praizee,Cold,121456,['lo-fi beats'],1.0
3194,11273,Wezley Wiz,Sitting in the back of the bar,97715,[],1.0
3196,11279,mädmäx,Panther,106706,['lo-fi jazzhop'],1.0
3203,11290,Fog Syndrome,Create your own,111093,[],1.0
3208,11297,SlowFly,Down the street,148717,[],1.0
3219,11312,foursite,arrival,128472,[],1.0
3173,11240,Fyre Bath,Snowflakes,125904,[],1.0
3220,11314,rollerbladie,It hasn't rained in like this in years,121571,[],1.0
3221,11315,Five Fingers,Lost in LA,117031,['study beats'],1.0
3224,11321,Nitta' Gritta',Kyoto Nights,113205,[],1.0
3229,11333,Fuzl,Nachtschicht,111726,[],1.0
3240,11356,Zumak,Walk Through the Sky,107806,['study beats'],1.0
3245,11364,Alek Faith,Planka på tricken,103608,[],1.0
3247,11366,Json Jx,Monica,137317,[],1.0
3248,11367,SanelliX,Love Yourself,109800,['lo-fi latino'],1.0
3251,11370,Calmster,Seattle,129561,[],1.0
3174,11241,Elffire,Crocus,77201,[],1.0
3169,11235,Loufish,Swinging,89579,['lo-fi jazzhop'],1.0
3346,11671,Young Stoner Life,Proud of You (feat. Lil Uzi Vert & Yung Kayo),211733,['pop rap'],1.0
3145,11198,YoungBoy Never Broke Again,Beam Effect,134713,"['baton rouge rap', 'rap']",1.0
3127,11161,LVTA,knox,109876,[],1.0
3134,11181,YoungBoy Never Broke Again,Bring The Hook,265185,"['baton rouge rap', 'rap']",1.0
3135,11182,YoungBoy Never Broke Again,Dropout,115728,"['baton rouge rap', 'rap']",1.0
3137,11185,YoungBoy Never Broke Again,Red,134261,"['baton rouge rap', 'rap']",1.0
3138,11187,YoungBoy Never Broke Again,38 Heights,161239,"['baton rouge rap', 'rap']",1.0
3139,11189,YoungBoy Never Broke Again,Not Wrong Now,226298,"['baton rouge rap', 'rap']",1.0
3142,11193,YoungBoy Never Broke Again,Overdose,176990,"['baton rouge rap', 'rap']",1.0
3143,11195,YoungBoy Never Broke Again,Play wit Us,191288,"['baton rouge rap', 'rap']",1.0
3144,11197,YoungBoy Never Broke Again,Anomaly,158119,"['baton rouge rap', 'rap']",1.0
3147,11202,YoungBoy Never Broke Again,How I Been,194533,"['baton rouge rap', 'rap']",1.0
3164,11227,French Connection,Tryna Ball,73443,[],1.0
3149,11204,YoungBoy Never Broke Again,Callin (feat. Snoop Dogg),143044,"['baton rouge rap', 'rap']",1.0
3150,11205,YoungBoy Never Broke Again,Dope Lamp,165381,"['baton rouge rap', 'rap']",1.0
3151,11206,YoungBoy Never Broke Again,Gang Shit,160987,"['baton rouge rap', 'rap']",1.0
3152,11209,YoungBoy Never Broke Again,Expensive Taste,232757,"['baton rouge rap', 'rap']",1.0
3153,11210,YoungBoy Never Broke Again,338,144079,"['baton rouge rap', 'rap']",1.0
3156,11216,YoungBoy Never Broke Again,Ten Talk,172669,"['baton rouge rap', 'rap']",1.0
3159,11220,Jorick,Autumn Air,137112,[],1.0
3161,11222,Miss Misaki,stomp around,108407,[],1.0
3162,11223,Miso Colt,Rainclouds Still Remember,151985,['study beats'],1.0
3252,11371,Breakfast For Brunch,Iron Pan Love,117443,[],1.0
3253,11372,cuttingwood,pan au chocolat + cappuccino,107971,['study beats'],1.0
3254,11373,Richard Leek,Half Waked,97690,[],1.0
3332,11629,Overmono,Good Lies,160127,['future garage'],1.0
3314,11554,milk beats,somethings up,98855,[],1.0
3315,11556,Wavy Naps,Hope even more,118883,[],1.0
3317,11567,cuttingwood,Sweet water,121540,['study beats'],1.0
3320,11570,Wax A Dizk,Moonshine,106696,['study beats'],1.0
3321,11574,Kurt Stewart,until tomorrow,77636,['lo-fi study'],1.0
3322,11575,farewell,ador,75890,['neon pop punk'],1.0
3323,11576,Wruce Billis,Audemars Pigeon,127630,[],1.0
3326,11587,Richie Rych,Heartbeat,101866,['lo-fi jazzhop'],1.0
3327,11592,Dasunny,Happy Camper,105697,['study beats'],1.0
3333,11630,Snakehips,Show Me The Money (with Tkay Maidza),73127,"['electropop', 'uk dance']",1.0
3257,11383,Blackburri,She Ski Lifts My Spirits,161971,[],1.0
3334,11631,Royel Otis,Going Kokomo,190626,[],1.0
3335,11632,MEDUZA,Phone,6617,"['edm', 'pop dance', 'pop house', 'uk dance']",1.0
3336,11633,BABY MALA,"1,2 & Mer",37961,[],1.0
3337,11635,YoungBoy Never Broke Again,Bat Man,178655,"['baton rouge rap', 'rap']",1.0
3338,11636,YoungBoy Never Broke Again,I Hate YoungBoy,64093,"['baton rouge rap', 'rap']",1.0
3341,11659,YoungBoy Never Broke Again,Change,2965,"['baton rouge rap', 'rap']",1.0
3342,11662,YoungBoy Never Broke Again,Can't Be Saved,42311,"['baton rouge rap', 'rap']",1.0
3343,11665,Young Stoner Life,Slatty (feat. Yak Gotti & Lil Duke),290280,['pop rap'],1.0
3344,11669,Young Stoner Life,Came and Saw (feat. Rowdy Rebel),174413,['pop rap'],1.0
3312,11552,Mindeliq,Taking Flight,127817,"['lo-fi jazzhop', 'lo-fi study']",1.0
3311,11540,Mike Oliver,Fresh Air,145447,['study beats'],1.0
3309,11535,LOFI LAND,Almost there,97264,[],1.0
3308,11529,Drake,Papi’s Home,178623,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",1.0
3259,11386,Nuver,Final Destination,101310,['lo-fi study'],1.0
3261,11390,PIÑA PINK,Il Pigro Mafioso (The Lazy Mobster),144820,['lo-fi sleep'],1.0
3263,11394,Platinum Dust,Team Burden,100648,['lo-fi jazzhop'],1.0
3266,11399,rjoseph,Through The Storm,142213,[],1.0
3271,11420,HawaiiHockey,neo,140661,[],1.0
3273,11423,Idris Kelly,Smokin' aces,109372,[],1.0
3275,11426,Byz Playground,Sounds From The Park,99683,['study beats'],1.0
3278,11429,kBeats,Troubled Minds,120032,['lo-fi sleep'],1.0
3282,11439,ULMÄR,Long Green,157380,['study beats'],1.0
3283,11440,heroku,Modulus Operandi,86800,['study beats'],1.0
3289,11451,Behind Clouds,wonderland,97656,"['focus beats', 'lo-fi beats']",1.0
3290,11452,Uli Tiro,Solutions,102792,['lo-fi jazzhop'],1.0
3291,11454,Sid Southside,Hazel Eyes,5433,[],1.0
3293,11476,Young Thug,Just How It Is,207133,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",1.0
3294,11478,Stormzy,Sampha's Plea,166400,"['grime', 'uk hip hop']",1.0
3295,11481,YoungBoy Never Broke Again,Fuck Da Industry,14999,"['baton rouge rap', 'rap']",1.0
3305,11526,Travis Scott,A-Team,176640,"['hip hop', 'rap', 'slap house']",1.0
3306,11527,Young Thug,Check,230693,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",1.0
3307,11528,Playboi Carti,Love Hurts (feat. Travis Scott),180560,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",1.0
3121,11151,LoWorld,Fuji Vibes,124930,[],1.0
3118,11148,Hall of Lofi,Play and Stop,92968,[],1.0
3115,11143,Coastlinez,waves,157413,[],1.0
2826,10542,21 Savage,Rich Nigga Shit (feat. Young Thug),190331,"['atl hip hop', 'hip hop', 'rap']",1.0
2811,10476,mommy,thinking of you,131000,['riot grrrl'],1.0
2812,10477,LoFi Waiter,Espresso,118602,[],1.0
2813,10478,Sleepy Tom,One Summer's Day (Spirited Away),99794,[],1.0
2814,10482,Bladee,Vanilla Sky,26225,"['cloud rap', 'drain', 'glitchcore', 'underground hip hop']",1.0
2816,10496,CJ SO COOL,Tired,30229,[],1.0
2818,10500,Kendrick Lamar,The Art of Peer Pressure,11221,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",1.0
2822,10523,Isaiah Rashad,Deep Blue (feat. Young Nudy & Kal Banx),95444,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",1.0
2823,10524,Bando.,Payday,93669,[],1.0
2825,10526,Isaiah Rashad,Park,173290,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",1.0
2830,10553,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix,383546,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']",1.0
2914,10747,Chris Brown,City Girls,230253,"['r&b', 'rap']",1.0
2831,10557,Mike Posner,Cooler Than Me - Single Mix,159099,"['dance pop', 'pop', 'pop dance', 'pop rap']",1.0
2833,10585,Travis Scott,beibs in the trap,10100,"['hip hop', 'rap', 'slap house']",1.0
2834,10586,Travis Scott,the ends,199250,"['hip hop', 'rap', 'slap house']",1.0
2835,10587,Travis Scott,outside,5479,"['hip hop', 'rap', 'slap house']",1.0
2890,10700,Mozzie,Hometown,120722,['lo-fi jazzhop'],1.0
2894,10704,sophisticated silence,Waves,133360,[],1.0
2901,10711,Zzidann,Hazy Dayz,153577,[],1.0
2909,10736,Stone Temple Pilots,And so I Know,125799,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",1.0
2910,10737,Alice In Chains,It Ain't Like That,277693,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock']",1.0
2810,10474,Otaku,Always With Me,122416,['anime lo-fi'],1.0
2809,10471,Sleepy Tom,Unravel (Tokyo Ghoul),142000,[],1.0
2808,10470,G Mills,Lush,135855,"['chillhop', 'lo-fi beats', 'lo-fi study']",1.0
2807,10469,Sleepy Tom,Always With Me (Spirited Away),81335,[],1.0
2788,10443,Otaku,The Hero (One Punch Man),101151,['anime lo-fi'],1.0
2789,10445,Otaku,The Girl Who Fell from the Sky,115216,['anime lo-fi'],1.0
2790,10446,Tomppabeats,Monday Loop,4436,"['chillhop', 'japanese chillhop', 'lo-fi beats']",1.0
2791,10447,LoFi Waiter,Falling Asleep,92678,[],1.0
2792,10448,LoFi Waiter,By the Sea,47081,[],1.0
2793,10450,Otaku,Guren No Yumiya (Attack On Titan),96232,['anime lo-fi'],1.0
2794,10451,Otaku,Blue Bird (Naruto),111848,['anime lo-fi'],1.0
2795,10453,Dontcry,Maki,80714,"['lo-fi beats', 'lo-fi study']",1.0
2796,10456,Otaku,Bloody Stream (Jojo),96429,['anime lo-fi'],1.0
2797,10457,Flovry,Backpack City,151731,['lo-fi beats'],1.0
2798,10459,Otaku,The Day (My Hero Academia),86416,['anime lo-fi'],1.0
2799,10460,LoFi Waiter,Chilling By The Window,116589,[],1.0
2800,10461,Otaku,The World (Death Note),117075,['anime lo-fi'],1.0
2801,10462,Otaku,Pokemon Theme,105007,['anime lo-fi'],1.0
2802,10463,Otaku,Renai Circulation (Bakemonogatari),105616,['anime lo-fi'],1.0
2803,10464,bsd.u,French Inhale,108078,"['chillhop', 'japanese chillhop', 'lo-fi beats']",1.0
2804,10465,a girl and a cat,midnight stroll,127058,[],1.0
2805,10466,Otaku,Sign (Naruto Shippuden),117203,['anime lo-fi'],1.0
2806,10467,Otaku,Resonance (Soul Eater),105416,['anime lo-fi'],1.0
2911,10739,Foo Fighters,Floaty,13938,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",1.0
2918,10751,Young Thug,Bubbly (with Drake & Travis Scott),153669,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",1.0
3104,11123,Nelly Lang,Far Far Away,110799,['study beats'],1.0
3079,11052,Wine In Dusk,Going to the Moon,136244,[],1.0
3037,10985,DRWN.,serenity (I),96941,"['chillhop', 'lo-fi beats']",1.0
3039,10987,Komorebi,Cherry Blossom,99027,"['chillstep', 'substep']",1.0
3046,10997,Komorebi,Dai jobu desu,123025,"['chillstep', 'substep']",1.0
3056,11010,Starlies,Purity Of Mountain,110805,[],1.0
3057,11012,love_eight,London,142156,[],1.0
3058,11013,B.O Mitz,Express,122430,[],1.0
3067,11025,A Boogie Wit da Hoodie,Water (Drowning Pt. 2) [feat. Kodak Black],206769,"['melodic rap', 'rap', 'trap']",1.0
3068,11026,Kodak Black,Gunsmoke Town,78148,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",1.0
3071,11032,Wavy Naps,What up robot?,113702,[],1.0
3082,11061,Kendrick Lamar,Worldwide Steppers,203367,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",1.0
2924,10769,50 Cent,Patiently Waiting,288880,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",1.0
3083,11066,Kendrick Lamar,We Cry Together,200775,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",1.0
