,endTime,artistName,trackName,msPlayed,artist_genres
8399,2023-08-04 01:04,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
8400,2023-08-04 01:07,Kanye West,Champion,146982,"['chicago rap', 'hip hop', 'rap']"
8401,2023-08-04 01:09,Kanye West,Drunk and Hot Girls,137183,"['chicago rap', 'hip hop', 'rap']"
8402,2023-08-04 01:18,Bobby Shmurda,Hot N*gga,194561,"['nyc rap', 'rap', 'trap']"
8403,2023-08-04 01:22,Playboi Carti,wokeuplikethis*,235535,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
8404,2023-08-04 01:26,The Game,Hate It Or Love It,206400,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8405,2023-08-04 01:29,Lil Uzi Vert,XO Tour Llif3,182706,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
8406,2023-08-04 01:32,Travis Scott,Apple Pie,1764,"['hip hop', 'rap', 'slap house']"
8407,2023-08-04 01:32,Kanye West,Through The Wire,192185,"['chicago rap', 'hip hop', 'rap']"
8408,2023-08-04 01:34,Kanye West,Jesus Walks,109946,"['chicago rap', 'hip hop', 'rap']"
8409,2023-08-04 01:37,Drake,Too Much,188569,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8410,2023-08-04 01:40,Frank Ocean,Swim Good,2252,"['lgbtq+ hip hop', 'neo soul']"
8411,2023-08-04 01:40,Lil Wayne,With You,138924,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8412,2023-08-04 01:40,Drake,0 To 100 / The Catch Up,998,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8413,2023-08-04 01:42,Playboi Carti,Location,162237,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
8414,2023-08-04 01:43,Nicki Minaj,Moment 4 Life,55867,"['hip pop', 'pop', 'queens hip hop', 'rap']"
8415,2023-08-04 01:47,Drake,The Motion,2159,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8416,2023-08-04 01:47,ILOVEMAKONNEN,Tuesday (feat. Drake),245597,"['atl hip hop', 'lgbtq+ hip hop', 'trap']"
8417,2023-08-04 01:52,Lil Wayne,She Will,246433,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8418,2023-08-04 01:55,Future,WAIT FOR U (feat. Drake & Tems),189893,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8419,2023-08-04 01:57,Isaiah Rashad,West Savannah (feat. SZA),167276,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
8420,2023-08-04 02:01,Frank Ocean,Nights,197762,"['lgbtq+ hip hop', 'neo soul']"
8421,2023-08-04 02:03,Drake,Feel No Ways,107949,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8422,2023-08-04 02:05,The Notorious B.I.G.,Sky's the Limit (feat. 112) - 2014 Remaster,301,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
8423,2023-08-04 02:05,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",168066,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
8424,2023-08-04 02:05,Aaron May,Let Go,2345,[]
8425,2023-08-04 02:08,The Notorious B.I.G.,Sky's the Limit (feat. 112) - 2014 Remaster,3413,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
8426,2023-08-04 02:08,Aaron May,Let Go,148189,[]
8427,2023-08-04 02:09,Drake,Know Yourself,1811,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8428,2023-08-04 02:09,Future,Used to This (feat. Drake),47925,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8429,2023-08-04 02:11,Trippie Redd,Taking A Walk,121680,"['melodic rap', 'rap', 'trap']"
8430,2023-08-04 02:12,Drake,Come Thru,417,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8431,2023-08-04 02:12,Drake,Come Thru,301,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8432,2023-08-04 02:12,Young Money,Trophies,325,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8433,2023-08-04 02:12,Young Money,Trophies,719,"['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8434,2023-08-04 02:12,Rick Ross,Aston Martin Music,789,"['dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8435,2023-08-04 02:12,Frank Ocean,Nikes,86311,"['lgbtq+ hip hop', 'neo soul']"
8436,2023-08-04 02:12,Future,Never Satisfied (feat. Drake),1346,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8437,2023-08-04 02:12,Frank Ocean,Biking,766,"['lgbtq+ hip hop', 'neo soul']"
8438,2023-08-04 02:12,Jay Rock,Vice City (feat. Black Hippy),1834,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8439,2023-08-04 02:20,Drake,Jorja Interlude,26461,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8440,2023-08-04 02:20,J. Cole,Power Trip (feat. Miguel),241160,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
8441,2023-08-04 02:22,Lil Wayne,B.B. King Freestyle (with Drake),81014,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8442,2023-08-04 13:53,Drake,Too Much,261853,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8443,2023-08-04 13:53,Chief Keef,Love Sosa,5442,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']"
8444,2023-08-04 13:56,Matt and Kim,Daylight,171333,"['brooklyn indie', 'indietronica', 'modern rock', 'shimmer pop']"
8445,2023-08-04 13:57,Future,Low Life (feat. The Weeknd),10977,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8446,2023-08-04 14:01,Mac Miller,Dang! (feat. Anderson .Paak),305350,"['hip hop', 'pittsburgh rap', 'rap']"
8447,2023-08-04 14:08,David Bowie,Heroes - 2017 Remaster,371413,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
8448,2023-08-04 14:12,EARTHGANG,Proud Of U (feat. Young Thug),238200,"['atl hip hop', 'hip hop', 'indie hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']"
8449,2023-08-04 14:12,Juice WRLD,Hear Me Calling,8573,"['chicago rap', 'melodic rap', 'rap']"
8450,2023-08-04 14:18,Drake,Uptown (feat. Bun B & Lil Wayne),188290,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8451,2023-08-04 14:21,Billie Eilish,ocean eyes,167787,"['art pop', 'pop']"
8452,2023-08-04 14:27,Kanye West,Devil In A New Dress,351946,"['chicago rap', 'hip hop', 'rap']"
8453,2023-08-04 14:28,Juice WRLD,Hide (feat. Seezyn),33747,"['chicago rap', 'melodic rap', 'rap']"
8454,2023-08-04 14:30,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),133282,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
8455,2023-08-04 14:33,John Newman,Love Me Again,189289,['dance pop']
8456,2023-08-04 14:33,Alfie Templeman,Wish I Was Younger,162,['modern alternative pop']
8457,2023-08-04 14:36,Avicii,The Nights,176658,"['dance pop', 'edm', 'pop', 'pop dance']"
8458,2023-08-04 14:42,Rock Mafia,Fly or Die,173207,[]
8459,2023-08-04 14:42,Imagine Dragons,On Top Of The World,6199,"['modern rock', 'pop', 'rock']"
8460,2023-08-04 14:46,Disclosure,F For You,262153,"['edm', 'house', 'indietronica', 'uk dance']"
8461,2023-08-04 14:48,Scarlett Diaz,Head Shoulders Knees & Toes - Instrumental,89698,[]
8462,2023-08-04 14:50,Blur,Song 2 - 2012 Remaster,121160,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']"
8463,2023-08-04 14:54,Cautious Clay,Erase,11617,"['indie r&b', 'nyc pop']"
8464,2023-08-04 14:54,Foster The People,Call It What You Want,238786,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']"
8465,2023-08-04 14:57,Saint Motel,Move,187893,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']"
8466,2023-08-04 14:58,The Royal Concept,On Our Way,36770,"['shimmer pop', 'swedish alternative rock', 'swedish indie pop']"
8467,2023-08-04 15:05,Blur,Song 2 - 2012 Remaster,121160,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']"
8468,2023-08-04 15:08,Kovic,Drown,188032,['uk dance']
8469,2023-08-04 15:09,Ghost Mouse,Aimfortheloveoftheheart,74469,[]
8470,2023-08-04 15:09,Saint Motel,Move,2136,"['la indie', 'modern alternative rock', 'modern rock', 'pov: indie']"
8471,2023-08-04 15:13,Two Door Cinema Club,Sleep Alone,188220,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']"
8472,2023-08-04 15:13,Jungle,Busy Earnin',7964,"['indie soul', 'uk contemporary r&b']"
8473,2023-08-04 15:19,Childish Gambino,Feels Like Summer,297404,"['atl hip hop', 'hip hop', 'rap']"
8474,2023-08-04 15:23,Empire of the Sun,Alive,159621,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8475,2023-08-04 15:30,Big Tymers,Still Fly,335613,"['crunk', 'dirty south rap', 'new orleans rap']"
8476,2023-08-04 15:33,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),176880,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8477,2023-08-04 15:37,D4L,Laffy Taffy,224253,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8478,2023-08-04 15:39,Tear Da Club Up Thugs,Slob On My Nob (feat. Project Pat),118933,"['crunk', 'dirty south rap', 'memphis hip hop']"
8479,2023-08-04 15:40,Petey Pablo,Freek-A-Leek,110106,"['crunk', 'dirty south rap', 'north carolina hip hop', 'southern hip hop']"
8480,2023-08-04 15:50,Nappy Roots,Awnaw - All Hooks up Version,13454,['dirty south rap']
8481,2023-08-04 15:50,Tear Da Club Up Thugs,Slob On My Nob (feat. Project Pat),118933,"['crunk', 'dirty south rap', 'memphis hip hop']"
8482,2023-08-04 15:55,Mac Miller,Someone Like You,256423,"['hip hop', 'pittsburgh rap', 'rap']"
8483,2023-08-04 15:59,Outkast,Ms. Jackson,270506,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8484,2023-08-04 16:03,Joey Bada$$,DEVASTATED,207058,"['conscious hip hop', 'hip hop', 'rap']"
8485,2023-08-04 16:07,Empire of the Sun,We Are The People,267373,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8486,2023-08-04 16:08,Snoop Dogg,Beautiful,73718,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
8487,2023-08-04 16:43,Snoop Dogg,Beautiful,41563,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
8488,2023-08-04 16:47,Dave,Sprinter,229133,"['jam band', 'neo mellow', 'pop rock']"
8489,2023-08-04 16:50,Dave,UK Rap,198026,"['jam band', 'neo mellow', 'pop rock']"
8490,2023-08-04 16:54,Central Cee,Hate It Or Luv It,21736,"['melodic drill', 'r&drill']"
8491,2023-08-04 16:54,Meekz,Don’t Like Drill (feat. Central Cee),230621,"['manchester hip hop', 'uk hip hop']"
8492,2023-08-04 16:55,Lil Wayne,Walk Out,10495,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8493,2023-08-04 16:58,Lil Wayne,So Special,232093,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8494,2023-08-04 17:07,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),78368,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8495,2023-08-04 17:48,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),179779,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8496,2023-08-04 17:52,Drake,IMY2 (with Kid Cudi),252378,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8497,2023-08-04 17:56,Frank Ocean,Ivy,249191,"['lgbtq+ hip hop', 'neo soul']"
8498,2023-08-04 17:59,A$AP Rocky,Kids Turned Out Fine,183120,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
8499,2023-08-04 18:06,Lil Wayne,Mess,212427,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8500,2023-08-04 18:10,Future,Codeine Crazy,259454,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8501,2023-08-04 18:11,Kid Cudi,Soundtrack 2 My Life,2298,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
8502,2023-08-04 18:14,Lorde,Perfect Places,221874,"['art pop', 'metropopolis', 'nz pop', 'pop']"
8503,2023-08-04 18:18,Frank Ocean,Thinkin Bout You,200746,"['lgbtq+ hip hop', 'neo soul']"
8504,2023-08-04 18:19,Lil Wayne,Dark Side Of The Moon (feat. Nicki Minaj),79950,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8505,2023-08-04 18:23,Kid Cudi,Just What I Am,191262,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
8506,2023-08-04 18:32,Kid Cudi,Just What I Am,2368,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
8507,2023-08-04 18:35,Lil Wayne,No Worries,181696,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8508,2023-08-04 18:45,Drake,Miss Me,294475,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8509,2023-08-04 19:13,Steve Lacy,C U Girl,87399,['afrofuturism']
8510,2023-08-04 19:15,Steve Lacy,Dark Red,173104,['afrofuturism']
8511,2023-08-04 19:18,Steve Lacy,Infrunami,178328,['afrofuturism']
8512,2023-08-04 19:20,Steve Lacy,Some,117423,['afrofuturism']
8513,2023-08-04 19:21,Steve Lacy,C U Girl,58978,['afrofuturism']
8514,2023-08-04 19:22,Steve Lacy,Static,11029,['afrofuturism']
8515,2023-08-04 19:25,Steve Lacy,N Side,224444,['afrofuturism']
8516,2023-08-04 19:26,Steve Lacy,When I,35839,['afrofuturism']
8517,2023-08-04 19:26,The Smashing Pumpkins,Drown,22360,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']"
8518,2023-08-04 19:29,Kovic,Drown,133189,['uk dance']
8519,2023-08-04 19:31,Dave,Sprinter,143174,"['jam band', 'neo mellow', 'pop rock']"
8520,2023-08-04 19:33,D4L,Laffy Taffy,99427,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8521,2023-08-04 19:33,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),2530,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8522,2023-08-04 19:36,Three 6 Mafia,Poppin' My Collar (feat. Project Pat),173104,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8523,2023-08-04 19:39,Three 6 Mafia,Stay Fly,236600,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
8524,2023-08-04 19:44,Dave,Trojan Horse,248866,"['jam band', 'neo mellow', 'pop rock']"
8525,2023-08-04 19:45,Outkast,Elevators (Me & You),52096,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
8526,2023-08-04 19:47,Juicy J,No Man,122218,"['crunk', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
8527,2023-08-04 19:52,T-Pain,I'm Sprung,21598,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']"
8528,2023-08-04 19:52,Lil Wayne,Go DJ,281826,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8529,2023-08-04 19:54,Tear Da Club Up Thugs,Slob On My Nob (feat. Project Pat),118933,"['crunk', 'dirty south rap', 'memphis hip hop']"
8530,2023-08-04 19:55,Lil Wayne,Hustler Musik,36720,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8531,2023-08-04 19:58,Avicii,The Nights,176658,"['dance pop', 'edm', 'pop', 'pop dance']"
8532,2023-08-04 19:58,ROSALÍA,"Yo x Ti, Tu x Mi",27037,"['pop', 'r&b en espanol']"
8533,2023-08-04 20:02,John Newman,Love Me Again,239894,['dance pop']
8534,2023-08-04 20:03,Clement Marfo & the Frontline,Us Against the World,31743,[]
8535,2023-08-04 20:08,Lorde,Supercut,277506,"['art pop', 'metropopolis', 'nz pop', 'pop']"
8536,2023-08-04 20:10,Vance Joy,Mess Is Mine,151400,"['folk-pop', 'modern rock']"
8537,2023-08-04 20:14,Empire of the Sun,High And Low,224840,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8538,2023-08-04 20:19,MGMT,Kids,302840,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
8539,2023-08-04 20:23,Empire of the Sun,We Are The People,267373,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8540,2023-08-04 20:28,Travis Scott,MY EYES,251249,"['hip hop', 'rap', 'slap house']"
8541,2023-08-04 20:35,Childish Gambino,Feels Like Summer,77469,"['atl hip hop', 'hip hop', 'rap']"
8542,2023-08-04 22:20,D4L,Laffy Taffy,95759,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']"
8543,2023-08-04 22:21,Slim Thug,3 Kings,52546,"['crunk', 'dirty south rap']"
8544,2023-08-04 22:23,Blur,Song 2 - 2012 Remaster,110387,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']"
8545,2023-08-04 22:24,Lil Peep,white tee,92067,"['cloud rap', 'emo rap', 'lgbtq+ hip hop']"
8546,2023-08-04 22:26,Rico Nasty,Time Flies,113034,"['alternative r&b', 'trap queen']"
8547,2023-08-04 22:39,JAY-Z,Gotta Have It,126804,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
8548,2023-08-04 22:42,Travis Scott,sdp interlude,160357,"['hip hop', 'rap', 'slap house']"
8549,2023-08-04 22:42,Metro Boomin,10 Freaky Girls (with 21 Savage),4713,"['hip hop', 'rap']"
8550,2023-08-04 22:43,Frank Ocean,Chanel,42910,"['lgbtq+ hip hop', 'neo soul']"
8551,2023-08-04 22:43,A$AP Rocky,Purple Swag,1787,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
8552,2023-08-04 22:44,Big Tymers,Still Fly,50108,"['crunk', 'dirty south rap', 'new orleans rap']"
8553,2023-08-04 22:46,Drake,On BS,156177,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8554,2023-08-04 22:48,D.O.D,Sleepless,91881,"['electro house', 'house', 'pop dance', 'uk dance']"
8555,2023-08-04 22:50,Drake,Privileged Rappers,140898,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8556,2023-08-04 22:52,Alice Deejay,Better Off Alone,126711,['eurodance']
8557,2023-08-04 22:55,Playboi Carti,Stop Breathing,149582,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
8558,2023-08-05 01:24,Lil Wayne,Mess,212427,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8559,2023-08-05 01:29,Drake,TSU,298498,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8560,2023-08-05 01:32,Mac Miller,Ayye,165910,"['hip hop', 'pittsburgh rap', 'rap']"
8561,2023-08-05 01:37,MGMT,Kids,302840,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']"
8562,2023-08-05 01:41,Mac Miller,Someone Like You,256423,"['hip hop', 'pittsburgh rap', 'rap']"
8563,2023-08-05 01:46,SZA,Love Galore (feat. Travis Scott),275080,"['pop', 'r&b', 'rap']"
8564,2023-08-05 01:48,Future,Codeine Crazy,98282,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
8565,2023-08-05 01:54,Drake,Childs Play,136463,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8566,2023-08-05 02:01,ABBA,Angeleyes,278169,"['europop', 'swedish pop']"
8567,2023-08-05 02:06,ABBA,Chiquitita,326320,"['europop', 'swedish pop']"
8568,2023-08-05 02:10,Drake,Too Much,261853,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8569,2023-08-05 02:12,Lil Wayne,Mrs. Officer,60305,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8570,2023-08-05 02:12,ABBA,Angeleyes,2020,"['europop', 'swedish pop']"
8571,2023-08-05 02:16,Lil Wayne,Mrs. Officer,230829,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
8572,2023-08-05 02:18,YBN Nahmir,Rubbin off the Paint,159915,"['alabama rap', 'rap', 'trap']"
8573,2023-08-05 02:25,LF SYSTEM,Afraid To Feel,177524,['uk dance']
8574,2023-08-05 02:25,Drake,Massive,8268,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
8575,2023-08-05 02:28,Jaish,East Side,170624,[]
8576,2023-08-05 02:31,LOSTBOYJAY,COULD BE WRONG,186046,['rally house']
8577,2023-08-05 02:32,Empire of the Sun,We Are The People - southstar Remix,58569,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
8578,2023-08-05 02:36,F4ST,Smooth Operator,236390,[]
8579,2023-08-05 02:39,WEISS,Feel My Needs,208524,"['house', 'tech house', 'uk dance', 'uk house']"
8580,2023-08-05 02:42,ANOTR,Relax My Eyes,192150,['dutch tech house']
8581,2023-08-05 02:47,Mall Grab,Love Reigns,294183,"['aussietronica', 'australian house', 'lo-fi house']"
8582,2023-08-05 02:50,Mild Minds,FORMATIONS,177089,['australian dance']
8583,2023-08-05 02:56,Drake,Massive,336924,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
