,Unnamed: 0,trackName,Artist,msPlayed,artist_genres,Track Play Count
5302,5302,Toxic,Polo G,131968,"['chicago rap', 'rap']",4
5549,5549,Yeah (bonus),Mac Miller,304192,"['hip hop', 'pittsburgh rap', 'rap']",4
6989,6989,lacy,Olivia Rodrigo,177212,['pop'],4
4406,4406,Jumpman,Drake & Future,205879,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",4
7118,7118,Blessed,Daniel Caesar,241371,['canadian contemporary r&b'],4
3606,3606,Bad Bad Bad (feat. Lil Baby),Young Thug,149040,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']",4
4050,4050,Anything Could Happen,Ellie Goulding,286082,"['indietronica', 'metropopolis', 'pop', 'uk pop']",4
5297,5297,Clueless (feat. Pop Smoke & Fivio Foreign),Polo G,165405,"['chicago rap', 'rap']",4
6967,6967,Fear and Friday’s (Poem),Zach Bryan,107267,['classic oklahoma country'],4
4234,4234,Lightbeam (feat. NoCap),Lil Skies,221544,['melodic rap'],4
6921,6921,I KNOW ?,Travis Scott,211582,"['hip hop', 'rap', 'slap house']",4
6091,6091,Grove St. Party (feat. Kebo Gotti),Waka Flocka Flame,250493,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4
6092,6092,Pardon (feat. Lil Baby),T.I.,259958,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4
5597,5597,Wassup,A$AP Rocky,158133,"['east coast hip hop', 'hip hop', 'rap', 'trap']",4
5386,5386,i hope ur miserable until ur dead,Nessa Barrett,177583,"['alt z', 'social media pop']",4
6920,6920,DELRESTO (ECHOES) [feat. Beyoncé],Travis Scott,274138,"['hip hop', 'rap', 'slap house']",4
5594,5594,Brand New Guy (feat. ScHoolboy Q),A$AP Rocky,288013,"['east coast hip hop', 'hip hop', 'rap', 'trap']",4
7127,7127,The Hours,Beach House,251720,"['baltimore indie', 'dream pop', 'dreamo', 'indie rock', 'indietronica', 'modern dream pop', 'pov: indie']",4
7126,7126,Genesis,Grimes,255320,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",4
5581,5581,Skin,Mac Miller,287926,"['hip hop', 'pittsburgh rap', 'rap']",4
6924,6924,PARASAIL (feat. Yung Lean & Dave Chappelle),Travis Scott,154964,"['hip hop', 'rap', 'slap house']",4
6925,6925,SKITZO (feat. Young Thug),Travis Scott,366593,"['hip hop', 'rap', 'slap house']",4
6103,6103,Feathered Indians,Tyler Childers,224947,"['kentucky indie', 'kentucky roots', 'outlaw country']",4
6927,6927,LOOOVE (feat. Kid Cudi),Travis Scott,226715,"['hip hop', 'rap', 'slap house']",4
5288,5288,Cleopatra [Acoustic Demo] (Bonus Track),The Lumineers,288350,"['folk-pop', 'modern rock', 'stomp and holler']",4
6930,6930,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),Travis Scott,314836,"['hip hop', 'rap', 'slap house']",4
6304,6304,Coastline,Hollow Coves,233973,"['indie anthem-folk', 'indie folk', 'modern indie folk']",4
5304,5304,Zooted Freestyle,Polo G,132727,"['chicago rap', 'rap']",4
4860,4860,Location,Playboi Carti,168784,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",4
3856,3856,Dark Queen,Lil Uzi Vert,173419,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",4
7002,7002,Fire Fly,Childish Gambino,203053,"['atl hip hop', 'hip hop', 'rap']",4
4221,4221,Gorgeous (feat. Kid Cudi & Raekwon),Kanye West,357653,"['chicago rap', 'hip hop', 'rap']",4
5360,5360,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI,216000,['australian hip hop'],4
5457,5457,Jonah,Kanye West,195170,"['chicago rap', 'hip hop', 'rap']",4
4249,4249,hoax,Taylor Swift,220043,['pop'],4
4127,4127,Leave,Post Malone,324854,"['dfw rap', 'melodic rap', 'pop', 'rap']",4
7030,7030,First Person Shooter (feat. J. Cole),Drake,247444,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",4
7048,7048,SAY MY GRACE (feat. Travis Scott),Offset,173253,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",4
5407,5407,Big Star,Lorde,167044,"['art pop', 'metropopolis', 'nz pop', 'pop']",4
5352,5352,"Work Hard, Play Hard",Wiz Khalifa,219011,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4
7049,7049,NO SZNS,Jean Dawson & SZA,213027,"['indie hip hop', 'modern indie pop']",4
7053,7053,Pink Dolphin Sunset (feat. Tee),Tory Lanez,212450,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",4
5427,5427,Right Here,Monotrop,175020,[],4
7058,7058,Lady of Namek,Tory Lanez,193994,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",4
7060,7060,'87 Stingray,Tory Lanez,141333,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",4
3841,3841,Mean,Taylor Swift,237733,['pop'],4
4150,4150,u can still come over,BETWEEN FRIENDS,198361,"['indie pop', 'la pop', 'pov: indie']",4
4226,4226,Too Little Too Late (2018),JoJo,223533,['movie tunes'],4
4827,4827,rly real,blackbear,172852,['pop'],4
5459,5459,Junya,Kanye West,147669,"['chicago rap', 'hip hop', 'rap']",4
7020,7020,"Pain, Sweet, Pain",Zach Bryan,195740,['classic oklahoma country'],4
3578,3578,Wassup (feat. Future),Lil Uzi Vert,193314,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",4
4817,4817,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,222988,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4
7063,7063,Prom King / Love On Acid,Tory Lanez,253184,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",4
5306,5306,Party Lyfe (feat. DaBaby),Polo G,171232,"['chicago rap', 'rap']",4
5323,5323,Last Train Home,John Mayer,187310,"['neo mellow', 'singer-songwriter']",4
4302,4302,I Love You.,Kaivon,246316,['future bass'],4
7079,7079,We Are the People,Empire of the Sun,272175,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",4
5481,5481,Fair Trade (feat. Travis Scott),Drake,291175,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",4
7073,7073,One More Hour,Tame Impala,433133,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",4
4809,4809,"She's Mine, Pt. 2",J. Cole,278915,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",4
3559,3559,I Do It (feat. Big Sean & Lil Baby),Lil Wayne,184440,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",4
7071,7071,Shut Up & Love,Tory Lanez,208313,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",4
7070,7070,Sex Anonymous,Tory Lanez & Yoko Gold,245946,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",4
3835,3835,Long Live,Taylor Swift,317453,['pop'],4
4253,4253,betty,Taylor Swift,294521,['pop'],4
5461,5461,Right Round (feat. Ke$ha),Flo Rida,204640,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",4
6908,6908,Pill,D. Savage,214925,['plugg'],4
7019,7019,Deep Satin,Zach Bryan,211194,['classic oklahoma country'],4
5657,5657,Cool Kids,Echosmith,215879,"['electropop', 'indie poptimism', 'viral pop']",4
3826,3826,Haunted (Acoustic),Taylor Swift,217613,['pop'],4
4087,4087,Stay Inside,Palmertrees,219500,[],4
4673,4673,Lemonade (Remix),"Internet Money, Don Toliver & Roddy Ricch",181496,[],4
4196,4196,Anxiety (Intro),Juice WRLD,70395,"['chicago rap', 'melodic rap', 'rap']",4
3930,3930,Graduated.,chromonicci,166400,['future bass'],4
3742,3742,I Don't Wanna Love You Anymore,LANY,201198,"['la pop', 'opm']",4
6023,6023,As It Was,Harry Styles,167303,['pop'],4
6455,6455,Middle of the Ocean,Drake,356389,"['atl hip hop', 'hip hop', 'rap']",4
6030,6030,You Will Never Find Another Me (feat. Mary J. Blige),Busta Rhymes,230646,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",4
4202,4202,Screw Juice,Juice WRLD,179464,"['chicago rap', 'melodic rap', 'rap']",4
3740,3740,25 in Barcelona,JP Saxe,193467,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']",4
6447,6447,BackOutsideBoyz,Drake,152962,"['atl hip hop', 'hip hop', 'rap']",4
6896,6896,I Can See You (Taylor's Version) (From The Vault),Taylor Swift,273186,['pop'],4
5834,5834,Barry Bonds (feat. Lil Wayne),Kanye West,204307,"['chicago rap', 'hip hop', 'rap']",4
6039,6039,Ends of the Earth,Lord Huron,284147,"['indie folk', 'stomp and holler']",4
5119,5119,3500 (feat. Future & 2 Chainz),Travis Scott,461842,"['hip hop', 'rap', 'slap house']",4
4608,4608,Your Soul,RHODES,230107,"['indie anthem-folk', 'uk pop']",4
5122,5122,Unforgettable (feat. Swae Lee),French Montana,233902,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4
5783,5783,Whatever It Is,Zac Brown Band,208213,"['contemporary country', 'country', 'country road', 'modern country rock']",4
5158,5158,Forever Ever (feat. Young Thug & Reese LAFLARE),Trippie Redd,237983,"['melodic rap', 'rap', 'trap']",4
6647,6647,Sunrise,Morgan Wallen,182522,['contemporary country'],4
6650,6650,You Proof,Morgan Wallen,157478,['contemporary country'],4
6466,6466,Those Eyes,New West,220750,['toronto indie'],4
4194,4194,Tell Me U Luv Me,Juice WRLD & Trippie Redd,180129,"['chicago rap', 'melodic rap', 'rap']",4
6578,6578,Nikes,Frank Ocean,314075,"['lgbtq+ hip hop', 'neo soul']",4
3927,3927,Don't Stop Believin' (2024 Remaster),Journey,250835,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",4
6491,6491,Who Needs Love,Trippie Redd,158532,"['melodic rap', 'rap', 'trap']",4
3764,3764,Top to Toe,Fenne Lily,216253,"['bristol indie', 'british singer-songwriter']",4
4996,4996,We Were Happy (Taylor’s Version) [From The Vault],Taylor Swift,244237,['pop'],4
6493,6493,Kill Bill,SZA,153947,"['pop', 'r&b', 'rap']",4
5917,5917,Payday (feat. Young Thug),Doja Cat,212947,"['dance pop', 'pop']",4
4738,4738,You & Me (feat. Eliza Doolittle) [Flume Remix],Disclosure,282813,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",4
3783,3783,Better Than Revenge,Taylor Swift,217160,['pop'],4
5904,5904,Onna Come Up (feat. G Herbo) [Remix],Lil Eazzyy,175729,['chicago rap'],4
3921,3921,Side Effects,Carlie Hanson,188664,['alt z'],4
4724,4724,VANILLA,SEBASTIAN PAUL,237526,[],4
5898,5898,Do We Have A Problem?,Nicki Minaj & Lil Baby,207065,"['hip pop', 'pop', 'queens hip hop', 'rap']",4
6556,6556,wait in the truck,HARDY & Lainey Wilson,277660,"['contemporary country', 'modern country pop']",4
6557,6557,drink one for me,HARDY,211785,"['contemporary country', 'modern country pop']",4
5049,5049,Good Kid,Kendrick Lamar,214116,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",4
5897,5897,Back To Back,Drake,170638,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",4
5068,5068,I Won't Give Up,Jason Mraz,240166,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",4
4938,4938,Midnight Sky,Miley Cyrus,223279,['pop'],4
4937,4937,Weight,redveil,124873,"['chill abstract hip hop', 'indie hip hop']",4
3926,3926,Geronimo,Sheppard,218228,"['australian indie', 'australian pop', 'folk-pop']",4
3875,3875,F&MU,Kehlani,134853,"['pop', 'r&b', 'rap']",4
6654,6654,I Deserve A Drink,Morgan Wallen,206138,['contemporary country'],4
6659,6659,Thinkin’ Bout Me,Morgan Wallen,177388,['contemporary country'],4
5664,5664,For Tonight,GIVĒON,193821,['r&b'],4
5220,5220,Candles,Juice WRLD,183703,"['chicago rap', 'melodic rap', 'rap']",4
